file_path,court_name_nominative,awol_start_date_iso,awol_end_date_iso,unit_location_mentioned,unit_location_text
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100446062.html,Білоцерківський міськрайонний суд Київської області,2021-10-08,2021-10-18,true,"м. Біла Церква, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100446069.html,Білоцерківський міськрайонний суд Київської області,2021-10-04,2021-10-05,true,"м. Біла Церква, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100447802.html,Новоайдарський районний суд Луганської області,2021-09-15,2021-09-15,true,"с. Кримське, Луганська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100447950.html,Дзержинський районний суд міста Харкова,2021-10-09,2021-10-14,true,м. Харків
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100450591.html,Білоцерківський міськрайонний суд Київської області,2021-08-30,2021-09-06,true,м. Біла Церква Київської області
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100450984.html,Пирятинський районний суд Полтавської області,2021-10-04,2021-10-05,true,території технічного парку Військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100451298.html,Черкаський районний суд,2021-10-11,2021-10-13,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100453139.html,Новоайдарський районний суд Луганської області,2021-07-12,2021-07-15,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100453821.html,Першотравневий районний суд міста Чернівці,2021-10-18,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100456251.html,Гайсинський районний суд Вінницької області,2021-10-18,2021-10-19,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100463205.html,Васильківський міськрайонний суд Київської області,2021-10-16,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100471223.html,Білгород-Дністровський міськрайонний суд Одеської області,2021-09-04,2021-09-05,true,"м. Білгород-Дністровський, Одеська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100473710.html,Івано-Франківський міський суд,2021-10-06,,true,"в/ч НОМЕР_1, по АДРЕСА_1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100475784.html,Калинівський районний суд Вінницької області,2021-10-18,2021-10-19,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100476494.html,Іллічівський районний суд міста Маріуполя,2021-05-03,,true,місце дислокації: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100477528.html,Ужгородський міськрайонний суд Закарпатської області,2021-10-02,2021-10-04,true,розташування військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100478858.html,Золочівський районний суд Львівської області,2021-10-06,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100479457.html,Франківський районний суд міста Львова,2021-10-11,2021-10-11,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100479616.html,Яворівський районний суд Львівської області,2021-09-24,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100479617.html,Яворівський районний суд Львівської області,2021-07-23,,true,"військове містечко ІНФОРМАЦІЯ_2, військова частина НОМЕР_1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100479730.html,Миколаївський районний суд Миколаївської області,2021-10-12,2021-10-13,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100479731.html,Миколаївський районний суд Миколаївської області,2021-09-14,2021-09-18,true,235 НЦПП Широкий Лан Миколаївської області
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100485032.html,Новомосковський міськрайонний суд Дніпропетровської області,2021-09-27,2021-09-28,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100489049.html,Очаківський міськрайонний суд Миколаївської області,2021-10-12,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100492691.html,Луцький міськрайонний суд Волинської області,2021-09-22,2021-09-23,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100497022.html,Чугуївський міський суд Харківської області,2021-10-06,2021-10-08,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100499536.html,Франківський районний суд міста Львова,2021-10-04,2021-10-06,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100499718.html,Яворівський районний суд Львівської області,2021-09-28,,true,на території військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100499719.html,Яворівський районний суд Львівської області,2021-09-28,,true,на території військової частини НОМЕР_1 (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100506451.html,Яворівський районний суд Львівської області,2021-08-16,2021-08-24,true,розташування військової частини НОМЕР_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100507586.html,Корольовський районний суд міста Житомира,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100513075.html,Приморський районний суд міста Маріуполя,2021-08-31,2021-09-02,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100516675.html,Білоцерківський міськрайонний суд Київської області,2021-09-27,2021-10-07,true,"м. Біла Церква, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100524889.html,Шевченківський районний суд міста Києва,2021-08-10,2021-08-12,true,"військова частина НОМЕР_1, за адресою АДРЕСА_1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100530251.html,Франківський районний суд міста Львова,2021-09-13,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100530253.html,Франківський районний суд міста Львова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100530469.html,Первомайський міськрайонний суд Миколаївської області,2021-10-11,2021-10-13,true,"м. Первомайськ, Миколаївська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\100531041.html,Біляївський районний суд Одеської області,,2021-09-24,true,м. Бердянськ
